,Time,Well,RFUs,Well_Type,Lysate_Inventory_Record,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date
563,06:44:03,B4,340,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
564,06:46:03,B4,345,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
565,06:48:03,B4,343,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
566,06:50:03,B4,345,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
567,06:52:03,B4,346,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
568,06:54:03,B4,351,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
569,06:56:03,B4,348,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
570,06:58:03,B4,348,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
571,07:00:03,B4,361,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
572,07:02:03,B4,349,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
573,07:04:03,B4,340,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
574,07:06:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
575,07:08:03,B4,353,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
576,07:10:03,B4,352,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
577,07:12:03,B4,352,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
578,07:14:03,B4,352,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
579,07:16:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
580,07:18:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
581,07:20:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
582,07:22:03,B4,350,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
583,07:24:03,B4,359,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
584,07:26:03,B4,364,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
585,07:28:03,B4,344,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
586,07:30:03,B4,349,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
587,07:32:03,B4,350,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
588,07:34:03,B4,346,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
589,07:36:03,B4,349,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
590,07:38:03,B4,362,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
591,07:40:03,B4,354,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
592,07:42:03,B4,359,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
593,07:44:03,B4,346,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
594,07:46:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
595,07:48:03,B4,356,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
596,07:50:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
597,07:52:03,B4,358,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
598,07:54:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
599,07:56:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
600,07:58:03,B4,358,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
601,08:00:03,B4,364,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
602,08:02:03,B4,358,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
603,08:04:03,B4,352,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
604,08:06:03,B4,355,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
605,08:08:03,B4,364,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
606,08:10:03,B4,350,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
607,08:12:03,B4,362,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
608,08:14:03,B4,376,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
609,08:16:03,B4,360,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
610,08:18:03,B4,364,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
611,08:20:03,B4,353,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
612,08:22:03,B4,359,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
613,08:24:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
614,08:26:03,B4,360,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
615,08:28:03,B4,358,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
616,08:30:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
617,08:32:03,B4,363,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
618,08:34:03,B4,379,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
619,08:36:03,B4,358,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
620,08:38:03,B4,363,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
621,08:40:03,B4,362,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
622,08:42:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
623,08:44:03,B4,349,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
624,08:46:03,B4,364,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
625,08:48:03,B4,363,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
626,08:50:03,B4,361,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
627,08:52:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
628,08:54:03,B4,382,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
629,08:56:03,B4,349,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
630,08:58:03,B4,353,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
631,09:00:03,B4,363,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
632,09:02:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
633,09:04:03,B4,361,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
634,09:06:03,B4,357,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
635,09:08:03,B4,364,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
636,09:10:03,B4,358,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
637,09:12:03,B4,366,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
638,09:14:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
639,09:16:03,B4,376,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
640,09:18:03,B4,387,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
641,09:20:03,B4,380,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
642,09:22:03,B4,395,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
643,09:24:03,B4,389,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
644,09:26:03,B4,383,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
645,09:28:03,B4,386,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
646,09:30:03,B4,385,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
647,09:32:03,B4,403,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
648,09:34:03,B4,395,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
649,09:36:03,B4,396,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
650,09:38:03,B4,382,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
651,09:40:03,B4,386,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
652,09:42:03,B4,382,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
653,09:44:03,B4,378,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
654,09:46:03,B4,377,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
655,09:48:03,B4,372,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
656,09:50:03,B4,373,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
657,09:52:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
658,09:54:03,B4,361,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
659,09:56:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
660,09:58:03,B4,371,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
661,10:00:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
662,10:02:03,B4,376,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
663,10:04:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
664,10:06:03,B4,371,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
665,10:08:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
666,10:10:03,B4,376,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
667,10:12:03,B4,362,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
668,10:14:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
669,10:16:03,B4,375,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
670,10:18:03,B4,372,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
671,10:20:03,B4,370,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
672,10:22:03,B4,376,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
673,10:24:03,B4,373,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
674,10:26:03,B4,375,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
675,10:28:03,B4,375,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
676,10:30:03,B4,366,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
677,10:32:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
678,10:34:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
679,10:36:03,B4,364,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
680,10:38:03,B4,362,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
681,10:40:03,B4,368,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
682,10:42:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
683,10:44:03,B4,376,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
684,10:46:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
685,10:48:03,B4,390,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
686,10:50:03,B4,377,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
687,10:52:03,B4,374,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
688,10:54:03,B4,359,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
689,10:56:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
690,10:58:03,B4,386,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
691,11:00:03,B4,368,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
692,11:02:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
693,11:04:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
694,11:06:03,B4,379,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
695,11:08:03,B4,386,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
696,11:10:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
697,11:12:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
698,11:14:03,B4,388,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
699,11:16:03,B4,379,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
700,11:18:03,B4,366,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
701,11:20:03,B4,371,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
702,11:22:03,B4,382,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
703,11:24:03,B4,375,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
704,11:26:03,B4,372,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
705,11:28:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
706,11:30:03,B4,381,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
707,11:32:03,B4,365,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
708,11:34:03,B4,359,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
709,11:36:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
710,11:38:03,B4,367,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
711,11:40:03,B4,372,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
712,11:42:03,B4,375,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
713,11:44:03,B4,369,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
714,11:46:03,B4,373,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
715,11:48:03,B4,361,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
716,11:50:03,B4,382,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
717,11:52:03,B4,368,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
718,11:54:03,B4,373,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
719,11:56:03,B4,349,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
720,11:58:03,B4,374,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
721,12:00:03,B4,372,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
722,00:00:03,B6,128,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
723,00:02:03,B6,128,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
724,00:04:03,B6,126,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
725,00:06:03,B6,126,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
726,00:08:03,B6,124,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
727,00:10:03,B6,110,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
728,00:12:03,B6,117,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
729,00:14:03,B6,116,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
730,00:16:03,B6,103,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
731,00:18:03,B6,124,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
732,00:20:03,B6,109,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
733,00:22:03,B6,118,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
734,00:24:03,B6,111,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
735,00:26:03,B6,94,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
736,00:28:03,B6,79,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
737,00:30:03,B6,56,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
738,00:32:03,B6,55,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
739,00:34:03,B6,55,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
740,00:36:03,B6,44,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
741,00:38:03,B6,51,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
742,00:40:03,B6,55,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
743,00:42:03,B6,53,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
744,00:44:03,B6,56,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
745,00:46:03,B6,62,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
746,00:48:03,B6,61,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
747,00:50:03,B6,65,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
748,00:52:03,B6,71,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
749,00:54:03,B6,59,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
750,00:56:03,B6,72,Experiment,Lysate_005,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16
