Time,Well,RFUs,Well_Type,Lysate_Inventory_Record,Energy_Solution,Plate_Reader_Protocol,Plate_Reader,Reaction_Temp_C,Gain,Date,GFP_uM,Calibration_Model
182.0,B6,229,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.25935759115290646,GFP_uM_Polynomial_Sarah_Oct_22
184.0,B6,222,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2528176316475582,GFP_uM_Polynomial_Sarah_Oct_22
186.0,B6,245,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2741835917786496,GFP_uM_Polynomial_Sarah_Oct_22
188.0,B6,231,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.26122014545468564,GFP_uM_Polynomial_Sarah_Oct_22
190.0,B6,231,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.26122014545468564,GFP_uM_Polynomial_Sarah_Oct_22
192.0,B6,234,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2640089828289227,GFP_uM_Polynomial_Sarah_Oct_22
194.0,B6,244,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2732619397133489,GFP_uM_Polynomial_Sarah_Oct_22
196.0,B6,240,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.26956871371767166,GFP_uM_Polynomial_Sarah_Oct_22
198.0,B6,248,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2769445829617663,GFP_uM_Polynomial_Sarah_Oct_22
200.0,B6,249,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2778635928576892,GFP_uM_Polynomial_Sarah_Oct_22
202.0,B6,239,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.26864375102641513,GFP_uM_Polynomial_Sarah_Oct_22
204.0,B6,243,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2723396262263445,GFP_uM_Polynomial_Sarah_Oct_22
206.0,B6,249,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2778635928576892,GFP_uM_Polynomial_Sarah_Oct_22
208.0,B6,254,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28244875442740114,GFP_uM_Polynomial_Sarah_Oct_22
210.0,B6,252,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28061666597452195,GFP_uM_Polynomial_Sarah_Oct_22
212.0,B6,269,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2961057293684185,GFP_uM_Polynomial_Sarah_Oct_22
214.0,B6,251,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2796996340123233,GFP_uM_Polynomial_Sarah_Oct_22
216.0,B6,258,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28610503929591086,GFP_uM_Polynomial_Sarah_Oct_22
218.0,B6,272,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.298819465409311,GFP_uM_Polynomial_Sarah_Oct_22
220.0,B6,255,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.28336381162156904,GFP_uM_Polynomial_Sarah_Oct_22
222.0,B6,259,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2870174683904499,GFP_uM_Polynomial_Sarah_Oct_22
224.0,B6,259,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2870174683904499,GFP_uM_Polynomial_Sarah_Oct_22
226.0,B6,266,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.29338611967452966,GFP_uM_Polynomial_Sarah_Oct_22
228.0,B6,274,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30062536431926873,GFP_uM_Polynomial_Sarah_Oct_22
230.0,B6,269,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2961057293684185,GFP_uM_Polynomial_Sarah_Oct_22
232.0,B6,274,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30062536431926873,GFP_uM_Polynomial_Sarah_Oct_22
234.0,B6,270,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.2970109602078351,GFP_uM_Polynomial_Sarah_Oct_22
236.0,B6,272,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.298819465409311,GFP_uM_Polynomial_Sarah_Oct_22
238.0,B6,271,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.29791553877088467,GFP_uM_Polynomial_Sarah_Oct_22
240.0,B6,282,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3078229533229132,GFP_uM_Polynomial_Sarah_Oct_22
242.0,B6,281,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30692552658481487,GFP_uM_Polynomial_Sarah_Oct_22
244.0,B6,278,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30422935452042865,GFP_uM_Polynomial_Sarah_Oct_22
246.0,B6,283,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30871973200556924,GFP_uM_Polynomial_Sarah_Oct_22
248.0,B6,277,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3033293320431238,GFP_uM_Polynomial_Sarah_Oct_22
250.0,B6,281,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.30692552658481487,GFP_uM_Polynomial_Sarah_Oct_22
252.0,B6,277,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3033293320431238,GFP_uM_Polynomial_Sarah_Oct_22
254.0,B6,284,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3096158629845266,GFP_uM_Polynomial_Sarah_Oct_22
256.0,B6,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
258.0,B6,292,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3167616356922823,GFP_uM_Polynomial_Sarah_Oct_22
260.0,B6,293,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3176519531664196,GFP_uM_Polynomial_Sarah_Oct_22
262.0,B6,282,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3078229533229132,GFP_uM_Polynomial_Sarah_Oct_22
264.0,B6,300,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32386615796771023,GFP_uM_Polynomial_Sarah_Oct_22
266.0,B6,289,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3140868146348646,GFP_uM_Polynomial_Sarah_Oct_22
268.0,B6,303,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3265197557011302,GFP_uM_Polynomial_Sarah_Oct_22
270.0,B6,292,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3167616356922823,GFP_uM_Polynomial_Sarah_Oct_22
272.0,B6,285,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3105113466115291,GFP_uM_Polynomial_Sarah_Oct_22
274.0,B6,291,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.31587067368013977,GFP_uM_Polynomial_Sarah_Oct_22
276.0,B6,289,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3140868146348646,GFP_uM_Polynomial_Sarah_Oct_22
278.0,B6,284,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3096158629845266,GFP_uM_Polynomial_Sarah_Oct_22
280.0,B6,303,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3265197557011302,GFP_uM_Polynomial_Sarah_Oct_22
282.0,B6,303,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3265197557011302,GFP_uM_Polynomial_Sarah_Oct_22
284.0,B6,310,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3326890767516371,GFP_uM_Polynomial_Sarah_Oct_22
286.0,B6,304,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32740300647229686,GFP_uM_Polynomial_Sarah_Oct_22
288.0,B6,307,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3300489182902888,GFP_uM_Polynomial_Sarah_Oct_22
290.0,B6,309,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33180966260679745,GFP_uM_Polynomial_Sarah_Oct_22
292.0,B6,288,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3131939168982445,GFP_uM_Polynomial_Sarah_Oct_22
294.0,B6,304,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.32740300647229686,GFP_uM_Polynomial_Sarah_Oct_22
296.0,B6,310,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3326890767516371,GFP_uM_Polynomial_Sarah_Oct_22
298.0,B6,310,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3326890767516371,GFP_uM_Polynomial_Sarah_Oct_22
300.0,B6,306,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3291675874151324,GFP_uM_Polynomial_Sarah_Oct_22
302.0,B6,306,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3291675874151324,GFP_uM_Polynomial_Sarah_Oct_22
304.0,B6,312,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33444599077320575,GFP_uM_Polynomial_Sarah_Oct_22
306.0,B6,317,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3388271256778554,GFP_uM_Polynomial_Sarah_Oct_22
308.0,B6,312,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33444599077320575,GFP_uM_Polynomial_Sarah_Oct_22
310.0,B6,309,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33180966260679745,GFP_uM_Polynomial_Sarah_Oct_22
312.0,B6,313,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3353234913534222,GFP_uM_Polynomial_Sarah_Oct_22
314.0,B6,314,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33620035478225163,GFP_uM_Polynomial_Sarah_Oct_22
316.0,B6,315,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33707658141143787,GFP_uM_Polynomial_Sarah_Oct_22
318.0,B6,315,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33707658141143787,GFP_uM_Polynomial_Sarah_Oct_22
320.0,B6,330,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3501438040777711,GFP_uM_Polynomial_Sarah_Oct_22
322.0,B6,318,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33970144401857416,GFP_uM_Polynomial_Sarah_Oct_22
324.0,B6,308,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33092960990359593,GFP_uM_Polynomial_Sarah_Oct_22
326.0,B6,323,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34406351186701695,GFP_uM_Polynomial_Sarah_Oct_22
328.0,B6,331,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35100988974981134,GFP_uM_Polynomial_Sarah_Oct_22
330.0,B6,316,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3379521715927245,GFP_uM_Polynomial_Sarah_Oct_22
332.0,B6,329,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34927708723398715,GFP_uM_Polynomial_Sarah_Oct_22
334.0,B6,316,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3379521715927245,GFP_uM_Polynomial_Sarah_Oct_22
336.0,B6,328,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3484097388667157,GFP_uM_Polynomial_Sarah_Oct_22
338.0,B6,317,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3388271256778554,GFP_uM_Polynomial_Sarah_Oct_22
340.0,B6,317,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3388271256778554,GFP_uM_Polynomial_Sarah_Oct_22
342.0,B6,322,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3431923669722028,GFP_uM_Polynomial_Sarah_Oct_22
344.0,B6,321,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34232058809169513,GFP_uM_Polynomial_Sarah_Oct_22
346.0,B6,332,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35187534460185166,GFP_uM_Polynomial_Sarah_Oct_22
348.0,B6,331,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35100988974981134,GFP_uM_Polynomial_Sarah_Oct_22
350.0,B6,326,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34667314615473577,GFP_uM_Polynomial_Sarah_Oct_22
352.0,B6,330,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3501438040777711,GFP_uM_Polynomial_Sarah_Oct_22
354.0,B6,324,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34493402312788135,GFP_uM_Polynomial_Sarah_Oct_22
356.0,B6,314,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.33620035478225163,GFP_uM_Polynomial_Sarah_Oct_22
358.0,B6,328,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3484097388667157,GFP_uM_Polynomial_Sarah_Oct_22
360.0,B6,334,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3536043632529071,GFP_uM_Polynomial_Sarah_Oct_22
362.0,B6,336,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35533086284488724,GFP_uM_Polynomial_Sarah_Oct_22
364.0,B6,328,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3484097388667157,GFP_uM_Polynomial_Sarah_Oct_22
366.0,B6,331,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35100988974981134,GFP_uM_Polynomial_Sarah_Oct_22
368.0,B6,327,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.34754175862421316,GFP_uM_Polynomial_Sarah_Oct_22
370.0,B6,334,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3536043632529071,GFP_uM_Polynomial_Sarah_Oct_22
372.0,B6,343,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3613538144529996,GFP_uM_Polynomial_Sarah_Oct_22
374.0,B6,333,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3527401689856357,GFP_uM_Polynomial_Sarah_Oct_22
376.0,B6,339,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3579158951526064,GFP_uM_Polynomial_Sarah_Oct_22
378.0,B6,340,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3587763161074207,GFP_uM_Polynomial_Sarah_Oct_22
380.0,B6,332,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35187534460185166,GFP_uM_Polynomial_Sarah_Oct_22
382.0,B6,338,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3570548461917419,GFP_uM_Polynomial_Sarah_Oct_22
384.0,B6,334,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3536043632529071,GFP_uM_Polynomial_Sarah_Oct_22
386.0,B6,342,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36049527540587356,GFP_uM_Polynomial_Sarah_Oct_22
388.0,B6,346,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3639256734069004,GFP_uM_Polynomial_Sarah_Oct_22
390.0,B6,335,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35446792775540975,GFP_uM_Polynomial_Sarah_Oct_22
392.0,B6,332,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.35187534460185166,GFP_uM_Polynomial_Sarah_Oct_22
394.0,B6,339,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3579158951526064,GFP_uM_Polynomial_Sarah_Oct_22
396.0,B6,342,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36049527540587356,GFP_uM_Polynomial_Sarah_Oct_22
398.0,B6,334,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3536043632529071,GFP_uM_Polynomial_Sarah_Oct_22
400.0,B6,344,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36221172690105025,GFP_uM_Polynomial_Sarah_Oct_22
402.0,B6,352,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36905251112798987,GFP_uM_Polynomial_Sarah_Oct_22
404.0,B6,353,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36990480001282994,GFP_uM_Polynomial_Sarah_Oct_22
406.0,B6,342,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36049527540587356,GFP_uM_Polynomial_Sarah_Oct_22
408.0,B6,350,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36734606270642045,GFP_uM_Polynomial_Sarah_Oct_22
410.0,B6,340,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3587763161074207,GFP_uM_Polynomial_Sarah_Oct_22
412.0,B6,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
414.0,B6,338,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3570548461917419,GFP_uM_Polynomial_Sarah_Oct_22
416.0,B6,354,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37075646581603194,GFP_uM_Polynomial_Sarah_Oct_22
418.0,B6,356,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37245792958449636,GFP_uM_Polynomial_Sarah_Oct_22
420.0,B6,357,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37330772825324626,GFP_uM_Polynomial_Sarah_Oct_22
422.0,B6,350,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36734606270642045,GFP_uM_Polynomial_Sarah_Oct_22
424.0,B6,347,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3647817081681874,GFP_uM_Polynomial_Sarah_Oct_22
426.0,B6,343,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3613538144529996,GFP_uM_Polynomial_Sarah_Oct_22
428.0,B6,356,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37245792958449636,GFP_uM_Polynomial_Sarah_Oct_22
430.0,B6,351,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36819959880976794,GFP_uM_Polynomial_Sarah_Oct_22
432.0,B6,353,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36990480001282994,GFP_uM_Polynomial_Sarah_Oct_22
434.0,B6,351,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36819959880976794,GFP_uM_Polynomial_Sarah_Oct_22
436.0,B6,345,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36306901310176926,GFP_uM_Polynomial_Sarah_Oct_22
438.0,B6,349,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36649190246620367,GFP_uM_Polynomial_Sarah_Oct_22
440.0,B6,353,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36990480001282994,GFP_uM_Polynomial_Sarah_Oct_22
442.0,B6,344,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36221172690105025,GFP_uM_Polynomial_Sarah_Oct_22
444.0,B6,364,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.37923893174157347,GFP_uM_Polynomial_Sarah_Oct_22
446.0,B6,351,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36819959880976794,GFP_uM_Polynomial_Sarah_Oct_22
448.0,B6,348,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.3656371177373739,GFP_uM_Polynomial_Sarah_Oct_22
450.0,B6,345,Experiment,Lysate_009,Lysate_Characterisation_1,Timecourse_GFP,Synergy H1_22060313,29.0,50.0,2023-03-16,0.36306901310176926,GFP_uM_Polynomial_Sarah_Oct_22
